0.0 , 0.5 , 0.7229085601825342
0.01 , 0.5251162078117253 , 0.7350329785045568
0.02 , 0.5501332934257217 , 0.747069740642761
0.03 , 0.5749525258342898 , 0.758969783434736
0.04 , 0.599475954865942 , 0.7706825098215269
0.05 , 0.623606797749979 , 0.7821560595845526
0.060000000000000005 , 0.6472498210738712 , 0.7933376008952868
0.07 , 0.6703117166260291 , 0.804173640588511
0.08 , 0.6927014696406861 , 0.8146103507926088
0.09 , 0.7143307179915986 , 0.8245939092963523
0.09999999999999999 , 0.7351141009169893 , 0.8340708508053408
0.10999999999999999 , 0.7549695958994759 , 0.8429884260467213
0.11999999999999998 , 0.7738188423714754 , 0.8512949655216397
0.12999999999999998 , 0.7915874509685645 , 0.8589402445840846
0.13999999999999999 , 0.8082052971103157 , 0.8658758464448284
0.15 , 0.823606797749979 , 0.872055519661852
0.16 , 0.8377311702008061 , 0.8774355266850029
0.17 , 0.8505226720175455 , 0.8819749800730684
0.18000000000000002 , 0.8619308209864078 , 0.8856361630955145
0.19000000000000003 , 0.8719105943553006 , 0.8883848315677132
0.20000000000000004 , 0.8804226065180615 , 0.8901904939456788
0.21000000000000005 , 0.8874332644514524 , 0.8910266669215847
0.22000000000000006 , 0.8929149002914756 , 0.890871104011415
0.23000000000000007 , 0.8968458805257912 , 0.889705994907228
0.24000000000000007 , 0.8992106913713087 , 0.8875181336743532
0.25000000000000006 , 0.9 , 0.8842990542036868
0.26000000000000006 , 0.8992106913713087 , 0.8800451316760377
0.2700000000000001 , 0.8968458805257911 , 0.8747576491539242
0.2800000000000001 , 0.8929149002914755 , 0.8684428287809447
0.2900000000000001 , 0.8874332644514524 , 0.861111827434436
0.3000000000000001 , 0.8804226065180614 , 0.8527806970382832
0.3100000000000001 , 0.8719105943553005 , 0.8434703100943644
0.3200000000000001 , 0.8619308209864078 , 0.8332062513283827
0.3300000000000001 , 0.8505226720175454 , 0.8220186766643485
0.34000000000000014 , 0.8377311702008059 , 0.8099421410377766
0.35000000000000014 , 0.8236067977499788 , 0.7970153968273246
0.36000000000000015 , 0.8082052971103155 , 0.7832811649252873
0.37000000000000016 , 0.7915874509685643 , 0.7687858806768608
0.38000000000000017 , 0.7738188423714751 , 0.753579417094799
0.3900000000000002 , 0.7549695958994755 , 0.7377147878991062
0.4000000000000002 , 0.7351141009169888 , 0.7212478330403929
0.4100000000000002 , 0.7143307179915982 , 0.7042368894408411
0.4200000000000002 , 0.6927014696406857 , 0.6867424497292112
0.4300000000000002 , 0.6703117166260287 , 0.6688268117574239
0.4400000000000002 , 0.6472498210738707 , 0.6505537216678227
0.45000000000000023 , 0.6236067977499785 , 0.6319880132345252
0.46000000000000024 , 0.5994759548659414 , 0.6131952461318964
0.47000000000000025 , 0.5749525258342894 , 0.5942413456909237
